UF;Zona;Partido;G�nero;Grau de escolaridade;Faixa et�ria;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
RS;159;PATRIOTA;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;1;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;3;0,75;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PATRIOTA;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PCB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PCB;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PCB;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ANALFABETO;45 a 59 anos;4;0,4444;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ANALFABETO;70 a 79 anos;1;0,1111;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ANALFABETO;Superior a 79 anos;4;0,4444;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0357;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;3;0,1071;0;1;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;13;0,4643;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;8;0,2857;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;3;0,1071;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;6;0,0545;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;10;0,0909;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;45;0,4091;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;27;0,2455;0;1;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;14;0,1273;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;8;0,0727;0;1;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0294;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;4;0,1176;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;5;0,1471;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;16;0,4706;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;5;0,1471;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;3;0,0882;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;18 a 20 anos;1;0,0222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;3;0,0667;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;11;0,2444;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;10;0,2222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;17;0,3778;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;2;0,0444;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,0222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;25 a 34 anos;1;0,04;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;35 a 44 anos;1;0,04;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;45 a 59 anos;3;0,12;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;60 a 69 anos;9;0,36;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;70 a 79 anos;5;0,2;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;L� E ESCREVE;Superior a 79 anos;6;0,24;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;2;0,25;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;4;0,5;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;0,125;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;3;0,3333;0;0;2024-09-16 15:01:10
RS;159;PCDOB;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ANALFABETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0476;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;0,0952;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;8;0,381;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;6;0,2857;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;3;0,1429;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;1;0,0476;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;4;0,0404;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;9;0,0909;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;45;0,4545;0;1;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;26;0,2626;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;11;0,1111;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;4;0,0404;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0303;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;4;0,1212;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;4;0,1212;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;16;0,4848;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;6;0,1818;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,0606;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;2;0,0741;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;6;0,2222;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;5;0,1852;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;9;0,3333;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;3;0,1111;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,037;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;1;0,037;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;L� E ESCREVE;45 a 59 anos;1;0,1429;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;L� E ESCREVE;60 a 69 anos;6;0,8571;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;4;0,8;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;21 a 24 anos;2;0,2;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,1;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;4;0,4;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,2;0;0;2024-09-16 15:01:10
RS;159;PCDOB;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,1;0;0;2024-09-16 15:01:10
RS;159;PCO;MASCULINO;SUPERIOR INCOMPLETO;21 a 24 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PCO;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ANALFABETO;35 a 44 anos;1;0,0417;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ANALFABETO;45 a 59 anos;3;0,125;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ANALFABETO;60 a 69 anos;6;0,25;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ANALFABETO;70 a 79 anos;6;0,25;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ANALFABETO;Superior a 79 anos;8;0,3333;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;5;0,0256;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;8;0,041;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;64;0,3282;0;1;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;72;0,3692;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;36;0,1846;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;10;0,0513;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;10;0,0191;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;52;0,0994;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;180;0,3442;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;145;0,2772;0;2;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;98;0,1874;0;3;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;38;0,0727;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,0051;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;16;0,0808;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;31;0,1566;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;89;0,4495;0;3;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;48;0,2424;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;11;0,0556;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO COMPLETO;Superior a 79 anos;2;0,0101;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;3;0,0191;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;29;0,1847;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;45;0,2866;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;48;0,3057;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;22;0,1401;0;1;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;8;0,051;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;2;0,0127;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;L� E ESCREVE;35 a 44 anos;1;0,0116;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;L� E ESCREVE;45 a 59 anos;8;0,093;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;L� E ESCREVE;60 a 69 anos;34;0,3953;0;1;2024-09-16 15:01:10
RS;159;PDT;FEMININO;L� E ESCREVE;70 a 79 anos;23;0,2674;0;1;2024-09-16 15:01:10
RS;159;PDT;FEMININO;L� E ESCREVE;Superior a 79 anos;20;0,2326;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;N�O INFORMADO;60 a 69 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;N�O INFORMADO;70 a 79 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;N�O INFORMADO;Superior a 79 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;4;0,0952;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;6;0,1429;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;18;0,4286;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;9;0,2143;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;4;0,0952;0;1;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,0238;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;3;0,1034;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;4;0,1379;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;16;0,5517;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;5;0,1724;0;0;2024-09-16 15:01:10
RS;159;PDT;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ANALFABETO;35 a 44 anos;1;0,0556;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ANALFABETO;45 a 59 anos;7;0,3889;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ANALFABETO;60 a 69 anos;5;0,2778;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ANALFABETO;70 a 79 anos;2;0,1111;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ANALFABETO;Superior a 79 anos;3;0,1667;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;8;0,0372;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;15;0,0698;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;78;0,3628;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;78;0,3628;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;25;0,1163;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;11;0,0512;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;22;0,0372;0;1;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;59;0,0998;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;242;0,4095;0;1;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;191;0,3232;0;3;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;64;0,1083;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;13;0,022;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;5;0,036;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;20;0,1439;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;54;0,3885;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;46;0,3309;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;12;0,0863;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;2;0,0144;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;17 anos;1;0,006;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;31;0,1867;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;33;0,1988;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;66;0,3976;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;25;0,1506;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;9;0,0542;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;ENSINO M�DIO INCOMPLETO;Superior a 79 anos;1;0,006;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;L� E ESCREVE;35 a 44 anos;2;0,026;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;L� E ESCREVE;45 a 59 anos;21;0,2727;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;L� E ESCREVE;60 a 69 anos;27;0,3506;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;L� E ESCREVE;70 a 79 anos;16;0,2078;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;L� E ESCREVE;Superior a 79 anos;11;0,1429;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;N�O INFORMADO;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;3;0,125;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;2;0,0833;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;10;0,4167;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;5;0,2083;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;4;0,1667;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;4;0,1081;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;10;0,2703;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;10;0,2703;0;1;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;9;0,2432;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;3;0,0811;0;0;2024-09-16 15:01:10
RS;159;PDT;MASCULINO;SUPERIOR INCOMPLETO;Superior a 79 anos;1;0,027;0;0;2024-09-16 15:01:10
RS;159;PDT;N�O INFORMADO;N�O INFORMADO;Inv�lida;6;1;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;4;0,6667;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;1;0,1667;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;3;0,1034;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;2;0,069;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;10;0,3448;0;1;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;10;0,3448;0;1;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;3;0,1034;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,0769;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;1;0,0769;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;6;0,4615;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;3;0,2308;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,1538;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;12;1;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;L� E ESCREVE;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;L� E ESCREVE;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;159;PL;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;159;PL;MASCULINO;ANALFABETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
